CO_FRAC_RA,x,y,plata,tiemposMin,POB
7_6_6,-58.46235728,-34.62703472,7.5,31.65,443
7_6_7,-58.46210638,-34.62764781,7.5,31.63333333,431
7_6_8,-58.4623206,-34.62868152,7.5,29.28333333,207
7_6_9,-58.46022483,-34.62805762,7.5,31.9,277
7_7_1,-58.4698537,-34.62764355,7.5,36.45,297
7_7_10,-58.46616663,-34.62971275,7.5,30.8,381
7_7_11,-58.46449005,-34.62927833,7.5,28.91666667,269
7_7_2,-58.4687287,-34.62671355,7.5,37.41666667,247
7_7_3,-58.46736751,-34.62628482,7.5,35.81666667,458
7_7_4,-58.4659936,-34.62585287,7.5,34.21666667,279
7_7_5,-58.46552189,-34.62692894,7.5,32.61666667,291
7_7_6,-58.46757796,-34.62755458,7.5,35.03333333,477
7_7_7,-58.46711453,-34.6284098,7.5,33,297
7_7_8,-58.46548708,-34.62859188,7.5,31.3,238
7_7_9,-58.46826136,-34.62999643,7.5,32.73333333,463
7_8_1,-58.4680622,-34.63169003,7.5,33.96666667,272
7_8_2,-58.46644768,-34.6318973,7.5,34.45,440
7_8_3,-58.46748288,-34.63297244,7.5,35.76666667,245
7_8_4,-58.46952026,-34.63357638,7.5,35,395
7_8_5,-58.47052254,-34.63541543,7.5,37.98333333,536
7_8_6,-58.46897834,-34.63473865,7.5,36.96666667,465
7_8_7,-58.46698119,-34.63412731,7.5,37.53333333,324
7_8_8,-58.46724088,-34.6354692,7.5,38.61666667,435
7_9_1,-58.45954703,-34.63314329,7.5,37.41666667,330
7_9_10,-58.46533089,-34.63092214,7.5,32.38333333,319
7_9_11,-58.46478366,-34.6321501,7.5,34.2,279
7_9_2,-58.46109827,-34.63361116,7.5,36.33333333,322
7_9_3,-58.46244254,-34.63401888,7.5,36.01666667,240
7_9_4,-58.4644687,-34.63463068,7.5,38.66666667,429
7_9_5,-58.46563408,-34.6337249,7.5,37.61666667,246
7_9_6,-58.46359925,-34.63310247,7.5,35.08333333,455
7_9_7,-58.46157778,-34.63248673,7.5,34.6,360
7_9_8,-58.46268575,-34.63104187,7.5,32.85,454
7_9_9,-58.46394959,-34.63052433,7.5,30.83333333,350
8_1_1,-58.49563049,-34.67786491,14,76.51666667,676
8_1_10,-58.4894502,-34.67061342,13.75,68.68333333,889
8_1_11,-58.49028929,-34.67161927,14,70.98333333,393
8_1_12,-58.4893345,-34.6745475,14,78.65,2129
8_1_2,-58.49622502,-34.67466225,14,70.85,931
8_1_3,-58.49168125,-34.67272271,14,67.5,828
8_1_4,-58.49238338,-34.67096158,14,66.9,1037
8_1_5,-58.49339351,-34.67029265,14,65.58333333,921
8_1_6,-58.49143467,-34.66907625,14,65.75,1388
8_1_7,-58.49091072,-34.66818947,14,65.45,756
8_1_8,-58.48921093,-34.66781996,14,64.16666667,675
8_1_9,-58.48723326,-34.67248503,13.75,70.48333333,1609
8_10_1,-58.46573339,-34.6885758,7.5,69.73333333,435
8_10_2,-58.46895755,-34.68579572,7.5,65.51666667,357
8_10_3,-58.4675899,-34.68293961,7.5,62.85,510
8_10_4,-58.46642387,-34.68440722,7.5,61.55,1113
8_10_5,-58.46514001,-34.68522116,7.5,61.16666667,1123
8_10_6,-58.46444624,-34.68266349,7.5,55.31666667,777
8_10_7,-58.46231563,-34.68473794,7.5,64.3,777
8_10_8,-58.45785937,-34.68035053,7.5,62.41666667,640
8_11_1,-58.46397115,-34.68692635,7.5,65.01666667,1462
8_11_2,-58.46228687,-34.68973371,7.5,66.38333333,1004
8_11_3,-58.46079133,-34.68632339,7.5,66.48333333,1451
8_11_4,-58.45975127,-34.68740709,7.5,62.71666667,956
8_11_5,-58.45851536,-34.68737777,7.5,60.06666667,634
8_12_1,-58.47414819,-34.69344477,13.75,76.13333333,441
8_12_2,-58.47152662,-34.69108135,14,83.8,503
8_12_3,-58.4692755,-34.68904318,7.5,72.66666667,514
8_12_4,-58.46607931,-34.69128989,7.5,68.06666667,483
8_12_5,-58.46915532,-34.6928771,7.5,72.01666667,501
8_12_6,-58.47122964,-34.69594889,13.75,77.51666667,360
8_12_7,-58.45717416,-34.69332478,7.5,90.9,430
8_13_1,-58.44493137,-34.67443924,6.75,79.66666667,26
8_13_2,-58.43149272,-34.66636566,6.75,74.46666667,170
8_13_3,-58.43593989,-34.66404624,6.75,71.65,504
8_13_4,-58.44006681,-34.66363365,7.5,51.41666667,520
8_13_5,-58.43439805,-34.66143292,6.5,78.23333333,443
8_13_6,-58.43134528,-34.66021668,6.75,69.73333333,323
8_13_7,-58.42960477,-34.65835691,6.75,69.36666667,385
8_13_8,-58.42813564,-34.66164678,6.75,67.03333333,463
8_14_1,-58.45680095,-34.65838331,7.5,44.45,1035
8_14_10,-58.43305561,-34.65763281,6.75,76.08333333,484
8_14_2,-58.45683807,-34.65721861,7.5,43.35,882
8_14_3,-58.45610214,-34.65647794,7.5,44.03333333,1219
8_14_4,-58.44947926,-34.6559994,7.5,44.96666667,1438
8_14_5,-58.44293665,-34.65593865,7.5,49.66666667,618
8_14_6,-58.44329068,-34.66258328,7.5,48.31666667,377
8_14_7,-58.4398344,-34.66001462,7.5,51.95,480
8_14_8,-58.43689115,-34.65953293,6.5,78.85,374
8_14_9,-58.43451335,-34.655778,13.75,64.36666667,526
8_15_1,-58.45942258,-34.6655241,7.5,55.3,1607
8_15_10,-58.44768951,-34.66369073,7.5,45.85,674
8_15_2,-58.45367086,-34.66269536,7.5,47.63333333,1414
8_15_3,-58.45337795,-34.66132013,7.5,47.11666667,1447
8_15_4,-58.45283993,-34.65981575,7.5,45.76666667,543
8_15_5,-58.45407458,-34.65888837,7.5,43.48333333,1944
8_15_6,-58.45171114,-34.65900931,7.5,44.2,549
8_15_7,-58.45044302,-34.65985903,7.5,44.06666667,532
8_15_8,-58.45153233,-34.66093209,7.5,44,783
8_15_9,-58.4504531,-34.6622355,7.5,45.76666667,927
8_16_1,-58.44697243,-34.66648982,7.5,49.75,553
8_16_10,-58.44261597,-34.66670224,7.5,53.9,459
8_16_2,-58.44554582,-34.66543243,7.5,49,314
8_16_3,-58.44385967,-34.66530807,7.5,49.45,598
8_16_4,-58.44526235,-34.66635581,7.5,49.93333333,470
8_16_5,-58.44540293,-34.66743401,7.5,48.98333333,463
8_16_6,-58.44479314,-34.66815314,7.5,50.36666667,394
8_16_7,-58.44350943,-34.66893113,6.75,75.83333333,551
8_16_8,-58.44276267,-34.66815366,6.75,76.21666667,412
8_16_9,-58.44252721,-34.66763637,6.75,75.58333333,449
8_2_1,-58.49454134,-34.67859047,14,76.08333333,644
8_2_10,-58.48870366,-34.68051739,14,73.48333333,234
8_2_2,-58.49264517,-34.67729688,14,72.01666667,250
8_2_3,-58.49299207,-34.6787294,14,77.8,239
8_2_4,-58.49167418,-34.67856833,14,72.38333333,385
8_2_5,-58.49102402,-34.67649784,14,70.68333333,277
8_2_6,-58.48972728,-34.67705095,14,70.16666667,349
8_2_7,-58.48854404,-34.67814376,14,71.81666667,588
8_2_8,-58.49239427,-34.67949509,14,75.95,463
8_2_9,-58.49111742,-34.68079369,14,77.18333333,394
8_3_1,-58.48567267,-34.67075711,13.75,67.86666667,484
8_3_10,-58.48626016,-34.68539876,14,71.63333333,1049
8_3_2,-58.4822423,-34.67344027,6.75,83.23333333,375
8_3_3,-58.48525432,-34.67605172,14,75.13333333,280
8_3_4,-58.48191362,-34.67762115,6.75,88.26666667,393
8_3_5,-58.47830758,-34.6741511,6.75,80.11666667,355
8_3_6,-58.48078342,-34.68028015,14,71.93333333,189
8_3_7,-58.48414388,-34.67952492,14,72.08333333,399
8_3_8,-58.48685432,-34.68201564,14,71.98333333,1125
8_3_9,-58.48376612,-34.68389038,6.75,86.13333333,1267
8_4_1,-58.48753468,-34.66618259,13.75,62.85,447
8_4_10,-58.47848836,-34.66758488,6.75,80.41666667,442
8_4_11,-58.47644925,-34.66919797,6.75,77.88333333,351
8_4_2,-58.48558892,-34.66393711,14,60.3,291
8_4_3,-58.48387554,-34.66501444,13.75,61.08333333,320
8_4_4,-58.48231914,-34.66270826,13.75,58.88333333,321
8_4_5,-58.48041326,-34.6658422,13.75,63.13333333,452
8_4_6,-58.48244777,-34.6666112,13.75,63.93333333,522
8_4_7,-58.4843214,-34.6686904,13.75,64.8,413
8_4_8,-58.4812342,-34.67117847,14,65.75,418
8_4_9,-58.47915107,-34.67034557,6.75,80.81666667,363
8_5_1,-58.48053638,-34.66124266,13.75,54.85,414
8_5_10,-58.4747164,-34.6662592,6.75,75.03333333,556
8_5_11,-58.47468536,-34.66743644,6.75,74.86666667,416
8_5_2,-58.47835381,-34.65992308,13.75,53.46666667,381
8_5_3,-58.47662644,-34.66142069,13.75,55.48333333,414
8_5_4,-58.47891592,-34.66323121,13.75,60.63333333,440
8_5_5,-58.47760435,-34.66578735,6.75,79.48333333,285
8_5_6,-58.47641307,-34.6647269,6.75,77.28333333,419
8_5_7,-58.47438076,-34.66333117,6.75,75.06666667,534
8_5_8,-58.47366362,-34.66271406,6.75,71.35,316
8_5_9,-58.47376921,-34.66521651,6.75,72.13333333,450
8_6_1,-58.4716633,-34.66449186,6.75,70.71666667,474
8_6_10,-58.47131189,-34.67516848,6.75,82.48333333,322
8_6_11,-58.46994355,-34.67557989,7.5,65.43333333,355
8_6_2,-58.47090896,-34.6654932,6.75,72.53333333,580
8_6_3,-58.47286484,-34.66699355,6.75,72.81666667,614
8_6_4,-58.47417878,-34.67137677,6.75,75.93333333,346
8_6_5,-58.47180934,-34.6689842,6.75,75.78333333,497
8_6_6,-58.46956924,-34.66697045,6.75,75.21666667,523
8_6_7,-58.46634341,-34.67035232,7.5,63.8,295
8_6_8,-58.4709585,-34.6719609,6.75,80.58333333,364
8_6_9,-58.47236977,-34.67370619,6.75,80.88333333,415
8_7_1,-58.46923119,-34.67731202,7.5,62.48333333,763
8_7_10,-58.46629779,-34.67588354,7.5,65.06666667,621
8_7_11,-58.46671313,-34.67724354,7.5,62.08333333,952
8_7_12,-58.466003,-34.67852503,7.5,55.28333333,1000
8_7_13,-58.46704358,-34.67944382,7.5,54.5,899
8_7_2,-58.46800996,-34.67497074,7.5,66.18333333,973
8_7_3,-58.46656019,-34.67332708,6.75,88.65,998
8_7_4,-58.46525084,-34.67362026,7.5,66.6,934
8_7_5,-58.46257877,-34.67266425,7.5,67.26666667,1062
8_7_6,-58.4634966,-34.67376881,7.5,65.45,823
8_7_7,-58.46426939,-34.6744746,7.5,64.13333333,1323
8_7_8,-58.46539238,-34.67493551,7.5,64.75,1081
8_8_1,-58.48208313,-34.68671099,6.75,89.83333333,425
8_8_10,-58.46914533,-34.68036772,7.5,60.16666667,496
8_8_11,-58.47060058,-34.68347764,7.5,62.65,467
8_8_2,-58.4793019,-34.68386825,6.75,86.05,459
8_8_3,-58.47774679,-34.68187553,14,71.43333333,324
8_8_4,-58.47606007,-34.67993445,6.75,85.91666667,384
8_8_5,-58.47669807,-34.67650144,6.75,78.98333333,313
8_8_6,-58.47384377,-34.67744399,6.75,83.38333333,415
8_8_7,-58.47204843,-34.67972994,7.5,64.65,437
8_8_8,-58.47417997,-34.68193984,13,85.41666667,332
8_8_9,-58.47174744,-34.68262809,7.5,64.43333333,366
8_9_1,-58.48012856,-34.68970686,6.75,95.81666667,392
8_9_2,-58.47805067,-34.68614289,6.75,90.03333333,440
8_9_3,-58.47421899,-34.68461562,7.5,68.76666667,492
8_9_4,-58.47549421,-34.6865652,12.75,88.66666667,238
8_9_5,-58.47708805,-34.68839203,14,82.35,480
8_9_6,-58.4779774,-34.6899853,13.75,69.55,516
8_9_7,-58.47653912,-34.69163962,13.75,73.45,364
8_9_8,-58.47391683,-34.68927273,7.5,70.86666667,355
8_9_9,-58.47164751,-34.68721816,7.5,68.48333333,441
9_1_1,-58.51439934,-34.63470717,11.5,58.71666667,224
9_1_2,-58.51534878,-34.63655945,6.75,66.25,217
9_1_3,-58.51110792,-34.63881882,6.75,64.96666667,284
9_1_4,-58.51609602,-34.63904716,6.75,66.83333333,398
9_1_5,-58.52446595,-34.63869093,6.75,67.83333333,344
9_1_6,-58.52344035,-34.63718376,6.75,71.38333333,412
9_1_7,-58.52394664,-34.635551,6.75,73.56666667,349
9_1_8,-58.52773079,-34.63665661,6.75,73.3,336
9_1_9,-58.52846721,-34.63809206,6.75,71.36666667,368
9_10_1,-58.49099973,-34.64719942,13.75,56.86666667,422
9_10_10,-58.4809665,-34.64216275,13.75,51.93333333,368
9_10_11,-58.48265304,-34.64360552,13.75,51.73333333,273
9_10_12,-58.4838985,-34.64419985,13.75,53.78333333,225
9_10_2,-58.48776475,-34.64756256,13.75,54.83333333,536
9_10_3,-58.48765079,-34.64547029,13.75,58.65,518
9_10_4,-58.49026255,-34.64476387,13.75,54.96666667,282
9_10_5,-58.4920594,-34.64461073,13.75,57.23333333,479
9_10_6,-58.4867362,-34.64399497,13.75,55.7,421
9_10_7,-58.48605582,-34.642915,13.5,54.43333333,334
9_10_8,-58.48441063,-34.64183664,13.5,53.83333333,447
9_10_9,-58.48221664,-34.64093758,13.75,53.85,234
9_11_1,-58.48002855,-34.63988486,13.75,51.31666667,567
9_11_10,-58.47189676,-34.64489076,7.5,45.36666667,481
9_11_11,-58.46845533,-34.64346586,7.5,39.96666667,486
9_11_12,-58.47061029,-34.64593754,7.5,43.4,653
9_11_2,-58.47778355,-34.63922856,7.5,49.61666667,572
9_11_3,-58.47723052,-34.64124829,13.75,51.33333333,434
9_11_4,-58.47273829,-34.63866977,7.5,44.83333333,520
9_11_5,-58.47156081,-34.63985918,7.5,46.08333333,599
9_11_6,-58.47057734,-34.64162867,7.5,43.3,471
9_11_7,-58.47357405,-34.64181545,7.5,47.16666667,574
9_11_8,-58.47531486,-34.6422693,13.75,52.11666667,444
9_11_9,-58.4748786,-34.64395362,7.5,49.58333333,480
9_12_1,-58.48582406,-34.64821386,13.75,58.65,526
9_12_10,-58.47676551,-34.65337237,13.5,49.93333333,581
9_12_11,-58.4736018,-34.65273801,13.5,48.76666667,419
9_12_12,-58.47107266,-34.65040002,13.5,42.96666667,370
9_12_2,-58.47760128,-34.64636981,13.75,56.63333333,253
9_12_3,-58.48228891,-34.64879475,13.75,58.65,461
9_12_4,-58.48454012,-34.64960655,14,61.71666667,377
9_12_5,-58.48551194,-34.65150409,13.75,62,403
9_12_6,-58.48262293,-34.6522892,13.75,59.78333333,512
9_12_7,-58.48039875,-34.65042712,13.75,57.56666667,355
9_12_8,-58.47609491,-34.65031657,13.5,49.83333333,470
9_12_9,-58.47932736,-34.65237852,13.5,54.1,432
9_13_1,-58.46462007,-34.64699975,7.5,38.95,496
8_17_3,-58.46915599,-34.66217193,13.75,56.56666667,301
8_17_2,-58.47023937,-34.66340494,6.75,72.26666667,301
9_13_2,-58.46693721,-34.64566233,7.5,38.23333333,544
9_13_3,-58.46942527,-34.64791365,7.5,43.28333333,649
9_13_4,-58.46655108,-34.64948363,7.5,42.6,410
9_13_5,-58.47150784,-34.65341246,13.5,46.55,491
9_13_6,-58.46912653,-34.65325167,13.5,48.28333333,503
8_17_5,-58.46684267,-34.66112296,13.75,53.7,271
8_17_1,-58.47003728,-34.66099586,13.75,54.66666667,271
8_17_4,-58.46813589,-34.66117233,13.75,54.41666667,355
9_14_1,-58.48043289,-34.65509142,13.75,54.23333333,550
9_14_10,-58.47165459,-34.66105282,6.75,67.55,1044
9_14_2,-58.4772943,-34.65633171,13.5,48.7,460
9_14_3,-58.47567767,-34.65750718,13.5,51.3,438
9_14_4,-58.47139338,-34.65664975,13.5,52.5,474
9_14_5,-58.47307348,-34.65757331,13.5,53.25,1075
9_14_6,-58.47164223,-34.65869343,6.75,69.43333333,1443
9_14_7,-58.47283039,-34.65962146,6.75,73.51666667,772
9_14_8,-58.47414147,-34.65856205,13.5,53.2,977
9_14_9,-58.47433271,-34.66037272,13.75,57.38333333,496
9_15_1,-58.49458994,-34.65979302,14,69.13333333,290
9_15_10,-58.49038127,-34.66316796,13.75,60.21666667,342
9_15_11,-58.48640838,-34.66155746,14,58.5,458
9_15_2,-58.49247449,-34.65733618,13.75,65.48333333,438
9_15_3,-58.48768958,-34.65656572,13.75,61.5,438
9_15_4,-58.48561131,-34.65445716,13.75,61.95,456
9_15_5,-58.48307564,-34.65623621,13.75,58.28333333,471
9_15_6,-58.48073222,-34.65816214,13.75,52.7,524
9_15_7,-58.48387894,-34.65952293,13.75,54.46666667,539
9_15_8,-58.4877167,-34.65861158,13.75,60.08333333,408
9_15_9,-58.49012027,-34.66002183,13.75,62.06666667,414
9_16_1,-58.50664484,-34.66763087,14,80.73333333,437
9_16_10,-58.49834037,-34.66875458,14,69.1,410
9_16_11,-58.49619856,-34.66691443,14,64.65,369
9_16_12,-58.49459908,-34.66859535,14,62.86666667,390
9_16_13,-58.49640993,-34.67039194,14,64.43333333,360
9_16_2,-58.50455464,-34.66466297,14,75.01666667,411
9_16_3,-58.50238224,-34.66433788,14,76.26666667,286
9_16_4,-58.49721359,-34.66329899,14,68.7,347
9_16_5,-58.49923875,-34.66590004,14,70.38333333,413
9_16_6,-58.5024999,-34.66799077,14,76.35,469
9_16_7,-58.50527433,-34.66977431,14,82.51666667,463
9_16_8,-58.50259158,-34.67237994,14,74.23333333,419
9_16_9,-58.49962284,-34.67131578,14,70.36666667,476
9_2_1,-58.51929985,-34.64066408,6.75,71.1,378
9_2_10,-58.51777495,-34.64279197,6.75,72.88333333,372
9_2_11,-58.51880248,-34.64458389,6.75,76.6,452
9_2_12,-58.51765443,-34.6460815,6.75,76.4,298
9_2_2,-58.51645264,-34.64124474,6.75,70.65,341
9_2_3,-58.51485297,-34.64053525,6.75,67.35,408
9_2_4,-58.51152169,-34.6402629,6.75,66.73333333,517
9_2_5,-58.51103844,-34.64163978,6.75,68,553
9_2_6,-58.5095738,-34.6428116,6.75,69.46666667,336
9_2_7,-58.51226322,-34.64460669,6.75,73.86666667,411
9_2_8,-58.51414585,-34.64495604,6.75,74.11666667,348
9_2_9,-58.51368595,-34.64298165,6.75,70.13333333,469
9_3_1,-58.52818021,-34.64158081,11.5,52.15,324
9_3_10,-58.52319743,-34.64561291,17.5,57.71666667,390
9_3_11,-58.5253478,-34.64524749,11.5,55.98333333,389
9_3_12,-58.52517826,-34.64717263,11.5,55.38333333,278
9_3_13,-58.52789518,-34.64578335,11.5,58,478
9_3_2,-58.52612105,-34.64218137,11.5,51.11666667,342
9_3_3,-58.52497182,-34.64156955,6.75,72.66666667,277
9_3_4,-58.52362339,-34.64134507,6.75,71.95,318
9_3_5,-58.52244999,-34.63999674,6.75,69.35,263
9_3_6,-58.52155364,-34.64081849,6.75,70.36666667,355
9_3_7,-58.52148463,-34.64295171,6.75,73.45,392
9_3_8,-58.52121049,-34.64505829,6.75,76.5,358
9_3_9,-58.52095983,-34.64698606,13,75.4,317
9_4_1,-58.52763101,-34.65105909,14,73.38333333,450
9_4_10,-58.52041194,-34.65154257,14,76.73333333,378
9_4_11,-58.51869466,-34.64997577,14,81.4,445
9_4_2,-58.52558649,-34.65026208,14,75.63333333,426
9_4_3,-58.52347905,-34.64903741,11.5,61.26666667,451
9_4_4,-58.52132501,-34.64940619,11.5,62.16666667,458
9_4_5,-58.52539645,-34.65311306,17.75,65.66666667,467
9_4_6,-58.52491222,-34.65562548,14,77.46666667,314
9_4_7,-58.52295974,-34.65436535,14,76.53333333,297
9_4_8,-58.52192781,-34.65292444,14,77.2,366
9_4_9,-58.51905825,-34.65349802,13.75,70.35,345
9_5_1,-58.51530857,-34.64657663,6.75,77.73333333,451
9_5_10,-58.50581873,-34.6443492,6.75,71.68333333,399
9_5_11,-58.50402194,-34.64622754,13.75,62.16666667,441
9_5_2,-58.51703881,-34.64835537,13,79.65,397
9_5_3,-58.51365288,-34.64817521,6.75,80.55,536
9_5_4,-58.51626653,-34.65169006,13.75,70.2,435
9_5_5,-58.51275421,-34.65024115,14,67.76666667,496
9_5_6,-58.51039817,-34.64837764,14,67.15,395
9_5_7,-58.50771178,-34.64796677,13.75,65.6,399
9_5_8,-58.50764805,-34.64600962,14,66.71666667,428
9_5_9,-58.50883369,-34.64411141,6.75,72.01666667,414
9_6_1,-58.50732007,-34.64995612,14,66.65,536
9_6_10,-58.49412121,-34.64707029,13.75,60.48333333,468
9_6_11,-58.49568156,-34.64844375,13.75,63.4,405
9_6_12,-58.49722522,-34.64979113,13.75,64.83333333,419
9_6_2,-58.50572812,-34.65124894,14,69.26666667,398
9_6_3,-58.5037553,-34.6519828,14,67.7,407
9_6_4,-58.50130293,-34.64981783,13.75,63.96666667,404
9_6_5,-58.50347763,-34.64847055,14,64.86666667,567
9_6_6,-58.50064564,-34.64667635,13.75,64.28333333,359
9_6_7,-58.49895346,-34.64783091,13.75,60.65,492
9_6_8,-58.49732358,-34.64562382,13.75,59.71666667,385
9_6_9,-58.49562035,-34.64525205,13.75,58.38333333,521
9_7_1,-58.52178034,-34.65769731,14,80.51666667,352
9_7_10,-58.51045163,-34.65437659,14,71.55,319
9_7_11,-58.51241106,-34.65611968,14,79.45,362
9_7_12,-58.51032304,-34.65712559,14,70.26666667,424
9_7_13,-58.50799424,-34.65556345,14,68.25,403
9_7_14,-58.50609218,-34.65400872,14,67.36666667,357
9_7_2,-58.51861878,-34.65886119,14,77.08333333,388
9_7_3,-58.5190366,-34.65610856,14,79.03333333,250
9_7_4,-58.51714954,-34.65585683,14,77.9,324
9_7_5,-58.51600412,-34.65491902,14,76.46666667,342
9_7_6,-58.51430911,-34.65391937,13.75,72.11666667,413
9_7_7,-58.51274815,-34.65279667,13.75,70.18333333,290
9_7_8,-58.51035194,-34.65153954,14,69.1,348
9_7_9,-58.5087761,-34.65298031,14,70.28333333,408
9_8_1,-58.51335479,-34.65826831,14,72.28333333,375
9_8_10,-58.50676006,-34.66182354,14,72.96666667,439
9_8_11,-58.50902119,-34.66377302,14,77.31666667,447
9_8_12,-58.51142667,-34.66581543,14,77.18333333,462
9_8_13,-58.50852318,-34.66676462,14,80.03333333,325
9_8_2,-58.51490371,-34.65945783,14,80.73333333,360
9_8_3,-58.51721353,-34.66090036,14,80.08333333,375
9_8_4,-58.5142119,-34.6636384,14,78.63333333,343
9_8_5,-58.51307429,-34.6614904,14,78.76666667,472
9_8_6,-58.50987617,-34.66056721,14,75.3,476
9_8_7,-58.50801148,-34.65837537,14,71.73333333,537
9_8_8,-58.50423834,-34.65643476,14,67.86666667,530
9_8_9,-58.50365409,-34.65926012,14,67.68333333,379
9_9_1,-58.49876928,-34.65114363,13.75,65.11666667,398
9_9_10,-58.49246024,-34.65220492,13.75,59.25,384
9_9_11,-58.49404731,-34.65352805,13.75,59.58333333,372
9_9_12,-58.49107722,-34.65522459,13.75,62.98333333,334
9_9_13,-58.48872678,-34.65366794,13.75,61.83333333,314
9_9_14,-58.48798922,-34.65217364,14,70.13333333,477
9_9_2,-58.49937254,-34.65320875,13.75,65.15,339
9_9_3,-58.50182216,-34.65385071,13.75,67.21666667,505
9_9_4,-58.49895199,-34.65678282,14,62.78333333,317
9_9_5,-58.49589206,-34.6553415,13.75,60.41666667,342
9_9_6,-58.49618929,-34.65218637,13.75,61.75,424
9_9_7,-58.49301249,-34.64922865,13.75,60.75,474
9_9_8,-58.49145881,-34.64976566,13.75,59.68333333,278
9_9_9,-58.4899695,-34.65095123,13.75,60.25,405
9_13_7,-58.46525554,-34.6564882,13.75,51.15,591
1_2_2,-58.38693414,-34.57964082,6.25,45.2,231
1_2_1,-58.38638788,-34.57906848,6.25,35.65,283
1_2_4,-58.38206538,-34.58043281,6.25,39.26666667,350
1_2_3,-58.38490799,-34.58059975,6.25,37.55,197
1_2_5,-58.38363513,-34.58121145,6.25,39.61666667,177
1_2_6,-58.38220305,-34.58191982,6.25,39.7,423
1_2_8,-58.38000619,-34.58317403,6.25,35.7,311
1_2_11,-58.37814574,-34.58355198,6.25,34.11666667,394
1_2_12,-58.37721611,-34.58173138,6.25,32.1,766
1_2_13,-58.3774112,-34.58366589,6.25,31.83333333,296
1_2_14,-58.37609609,-34.58432696,7.5,25.11666667,446
1_2_15,-58.37662829,-34.58459762,7.5,25.33333333,481
1_2_17,-58.37710446,-34.58487296,7.5,24.81666667,438
1_2_18,-58.37789193,-34.58454292,7.5,25.6,291
1_2_10,-58.37876883,-34.58368352,6.25,35.08333333,199
1_2_7,-58.38035686,-34.58257608,6.25,35.93333333,262
1_2_9,-58.37891536,-34.58417619,7.5,26.51666667,317
1_2_19,-58.37783119,-34.58502879,7.5,24.43333333,374
1_2_16,-58.37595494,-34.58532041,7.5,22.58333333,746
1_3_1,-58.38897945,-34.57968964,6.25,47.65,366
1_3_2,-58.38656818,-34.58042162,6.25,44.35,349
1_3_3,-58.38663239,-34.58088877,6.25,44.66666667,381
1_3_23,-58.38739039,-34.58100878,7.5,34.53333333,509
1_3_22,-58.38851213,-34.58164557,7.5,33.76666667,412
1_3_4,-58.38400775,-34.58187596,7.5,32.55,241
1_3_19,-58.38454988,-34.58233162,7.5,31.35,624
1_3_20,-58.38488937,-34.58265968,7.5,30.91666667,234
1_3_18,-58.38317751,-34.58355442,7.5,28.71666667,486
1_3_17,-58.38247172,-34.58343644,7.5,28.61666667,379
1_3_5,-58.38246276,-34.58276875,7.5,30.1,756
1_3_7,-58.38074526,-34.58376192,7.5,28.13333333,263
1_3_6,-58.38083744,-34.58321254,7.5,29.35,652
1_3_16,-58.38057031,-34.58419921,7.5,31.25,507
1_3_15,-58.38085008,-34.58432344,7.5,26.33333333,576
1_3_14,-58.38153432,-34.58427791,7.5,26.85,280
1_3_13,-58.38148799,-34.5845922,7.5,26.3,244
1_3_8,-58.37759832,-34.58537585,7.5,23.96666667,491
1_3_9,-58.37852763,-34.58522584,7.5,23.71666667,707
1_3_21,-58.37925861,-34.58787149,7.5,20.46666667,200
1_13_2,-58.36375363,-34.59996334,6,25.8,90
1_13_3,-58.36228147,-34.60333123,6,23.16666667,30
1_13_6,-58.36058844,-34.60877074,6,26.4,103
1_13_5,-58.36282061,-34.60979502,6.25,23.63333333,191
1_13_8,-58.36261546,-34.6115796,6.25,21.68333333,172
1_13_7,-58.36031514,-34.61125274,6.25,23.66666667,276
1_13_12,-58.36145003,-34.61592143,6.25,27.98333333,149
1_13_15,-58.35996363,-34.62005289,6.25,33.55,0
1_13_14,-58.35276989,-34.60963124,7.5,45.13333333,1216
